[ 2026-03-29 14:13:40 | node_27 | INFO ] 🧩 Model added for round 93 (7/11) from ['node_31']
[ 2026-03-29 14:14:22 | node_33 | INFO ] 🧩 Model added for round 93 (6/13) from ['node_46']
[ 2026-03-29 14:14:22 | node_33 | INFO ] 🧩 Model added for round 93 (7/13) from ['node_31']
[ 2026-03-29 14:14:22 | node_33 | INFO ] 🧩 Model added for round 93 (8/13) from ['node_3']
[ 2026-03-29 14:14:22 | node_33 | INFO ] 🧩 Model added for round 93 (9/13) from ['node_32']
[ 2026-03-29 14:14:22 | node_33 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:14:23 | node_40 | INFO ] 🧩 Model added for round 93 (10/12) from ['node_10']
[ 2026-03-29 14:14:23 | node_33 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:14:23 | node_33 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:14:23 | node_20 | INFO ] 📤 Sending model to 13 direct neighbors: ['node_2', 'node_6', 'node_8', 'node_11', 'node_13', 'node_15', 'node_17', 'node_27', 'node_30', 'node_36', 'node_38', 'node_45', 'node_47']
[ 2026-03-29 14:14:23 | node_33 | INFO ] ✅ [FORCE] Local model added for round 93. (10/13)
[ 2026-03-29 14:14:23 | node_2 | INFO ] 🧩 Model added for round 93 (6/8) from ['node_20']
[ 2026-03-29 14:14:23 | node_23 | INFO ] 📤 Sending model to 7 direct neighbors: ['node_9', 'node_16', 'node_26', 'node_29', 'node_33', 'node_35', 'node_42']
[ 2026-03-29 14:14:23 | node_9 | INFO ] 🧩 Model added for round 93 (8/9) from ['node_23']
[ 2026-03-29 14:14:24 | node_43 | INFO ] 🧩 Model added for round 93 (7/11) from ['node_10']
[ 2026-03-29 14:14:24 | node_8 | INFO ] 🧩 Model added for round 93 (6/8) from ['node_20']
[ 2026-03-29 14:14:24 | node_16 | INFO ] 🧩 Model added for round 93 (3/8) from ['node_23']
[ 2026-03-29 14:14:25 | node_48 | INFO ] ⏹️  Gossiping exited for 50 equal rounds.
[ 2026-03-29 14:14:25 | node_48 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:14:25 | node_48 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.07811952382326126, 'test_acc': 0.9800000190734863, 'test_precision': 0.9787115454673767, 'test_recall': 0.9804295301437378, 'test_f1': 0.9789566993713379, 'communication_cost': 33870564}
[ 2026-03-29 14:14:25 | node_48 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:14:25 | node_11 | INFO ] 🧩 Model added for round 93 (6/10) from ['node_20']
[ 2026-03-29 14:14:26 | node_26 | INFO ] 🧩 Model added for round 93 (5/8) from ['node_23']
[ 2026-03-29 14:14:26 | node_10 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:14:26 | node_10 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:14:27 | node_21 | INFO ] 📤 Sending model to 9 direct neighbors: ['node', 'node_13', 'node_16', 'node_19', 'node_25', 'node_26', 'node_29', 'node_37', 'node_46']
[ 2026-03-29 14:14:27 | node_29 | INFO ] 🧩 Model added for round 93 (8/10) from ['node_23']
[ 2026-03-29 14:14:27 | node_44 | INFO ] ⏹️  Gossiping exited for 50 equal rounds.
[ 2026-03-29 14:14:27 | node | INFO ] 🧩 Model added for round 93 (9/9) from ['node_21']
[ 2026-03-29 14:14:27 | node_44 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:14:27 | node_15 | INFO ] 🧩 Model added for round 93 (6/8) from ['node_20']
[ 2026-03-29 14:14:28 | node_48 | INFO ] 🎉 Round 93 of 100 finished.
[ 2026-03-29 14:14:28 | node_48 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:14:28 | node_13 | INFO ] ⏹️  Gossiping exited for 50 equal rounds.
[ 2026-03-29 14:14:28 | node_44 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.01390662882477045, 'test_acc': 0.9900000095367432, 'test_precision': 0.9929630160331726, 'test_recall': 0.9896826148033142, 'test_f1': 0.991122305393219, 'communication_cost': 33870564}
[ 2026-03-29 14:14:28 | node_48 | INFO ] ♻️ Proactively processing 8 early models for round 93.
[ 2026-03-29 14:14:28 | node_13 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:14:28 | node_48 | INFO ] 🧩 Model added for round 93 (1/10) from ['node_16']
[ 2026-03-29 14:14:28 | node_48 | INFO ] 🧩 Model added for round 93 (2/10) from ['node_9']
[ 2026-03-29 14:14:28 | node_48 | INFO ] 🧩 Model added for round 93 (3/10) from ['node_22']
[ 2026-03-29 14:14:28 | node_48 | INFO ] 🧩 Model added for round 93 (4/10) from ['node_18']
[ 2026-03-29 14:14:28 | node_33 | INFO ] 📤 Sending model to 12 direct neighbors: ['node_3', 'node_4', 'node_11', 'node_13', 'node_16', 'node_22', 'node_23', 'node_31', 'node_32', 'node_36', 'node_38', 'node_46']
[ 2026-03-29 14:14:28 | node_48 | INFO ] 🧩 Model added for round 93 (5/10) from ['node_43']
[ 2026-03-29 14:14:28 | node_48 | INFO ] 🧩 Model added for round 93 (6/10) from ['node_7']
[ 2026-03-29 14:14:28 | node_48 | INFO ] 🧩 Model added for round 93 (7/10) from ['node_24']
[ 2026-03-29 14:14:28 | node_44 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:14:28 | node_48 | INFO ] 🧩 Model added for round 93 (8/10) from ['node_46']
[ 2026-03-29 14:14:28 | node_48 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:14:28 | node_13 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.11169905960559845, 'test_acc': 0.9750000238418579, 'test_precision': 0.9792381525039673, 'test_recall': 0.9725757837295532, 'test_f1': 0.9750052094459534, 'communication_cost': 56450940}
[ 2026-03-29 14:14:28 | node_13 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:14:29 | node_17 | INFO ] 🧩 Model added for round 93 (7/9) from ['node_20']
[ 2026-03-29 14:14:29 | node_33 | INFO ] 🧩 Model added for round 93 (11/13) from ['node_23']
[ 2026-03-29 14:14:29 | node_48 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:14:29 | node_3 | INFO ] 🧩 Model added for round 93 (8/8) from ['node_33']
[ 2026-03-29 14:14:29 | node_16 | INFO ] 🧩 Model added for round 93 (4/8) from ['node_21']
[ 2026-03-29 14:14:29 | node_48 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:14:29 | node | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:14:29 | node_3 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:14:29 | node_48 | INFO ] ✅ [FORCE] Local model added for round 93. (9/10)
[ 2026-03-29 14:14:30 | node_3 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:14:30 | node | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:14:30 | node_27 | INFO ] 🧩 Model added for round 93 (10/11) from ['node_20']
[ 2026-03-29 14:14:30 | node_4 | INFO ] 🧩 Model added for round 93 (6/6) from ['node_33']
[ 2026-03-29 14:14:30 | node_35 | INFO ] 🧩 Model added for round 93 (6/9) from ['node_23']
[ 2026-03-29 14:14:31 | node_19 | INFO ] 🧩 Model added for round 93 (11/11) from ['node_21']
[ 2026-03-29 14:14:31 | node_44 | INFO ] 🎉 Round 93 of 100 finished.
[ 2026-03-29 14:14:31 | node_44 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:14:31 | node_44 | INFO ] ♻️ Proactively processing 7 early models for round 93.
[ 2026-03-29 14:14:31 | node_44 | INFO ] 🧩 Model added for round 93 (1/10) from ['node_47']
[ 2026-03-29 14:14:31 | node_44 | INFO ] 🧩 Model added for round 93 (2/10) from ['node_2']
[ 2026-03-29 14:14:31 | node_44 | INFO ] 🧩 Model added for round 93 (3/10) from ['node_12']
[ 2026-03-29 14:14:31 | node_11 | INFO ] 🧩 Model added for round 93 (7/10) from ['node_33']
[ 2026-03-29 14:14:31 | node_44 | INFO ] 🧩 Model added for round 93 (4/10) from ['node_35']
[ 2026-03-29 14:14:31 | node_44 | INFO ] 🧩 Model added for round 93 (5/10) from ['node_11']
[ 2026-03-29 14:14:31 | node_44 | INFO ] 🧩 Model added for round 93 (6/10) from ['node_28']
[ 2026-03-29 14:14:31 | node_44 | INFO ] 🧩 Model added for round 93 (7/10) from ['node_30']
[ 2026-03-29 14:14:31 | node_44 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:14:31 | node_30 | INFO ] 🧩 Model added for round 93 (7/9) from ['node_20']
[ 2026-03-29 14:14:32 | node_44 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:14:32 | node_44 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:14:32 | node_4 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:14:32 | node_44 | INFO ] ✅ [FORCE] Local model added for round 93. (8/10)
[ 2026-03-29 14:14:32 | node_25 | INFO ] 🧩 Model added for round 93 (4/6) from ['node_21']
[ 2026-03-29 14:14:32 | node_19 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:14:33 | node_4 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:14:33 | node_36 | INFO ] 🧩 Model added for round 93 (7/9) from ['node_20']
[ 2026-03-29 14:14:33 | node_16 | INFO ] 🧩 Model added for round 93 (5/8) from ['node_33']
[ 2026-03-29 14:14:33 | node_26 | INFO ] 🧩 Model added for round 93 (6/8) from ['node_21']
[ 2026-03-29 14:14:33 | node_19 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:14:34 | node_13 | INFO ] 🎉 Round 93 of 100 finished.
[ 2026-03-29 14:14:34 | node_48 | INFO ] 📤 Sending model to 9 direct neighbors: ['node_7', 'node_9', 'node_13', 'node_16', 'node_18', 'node_22', 'node_24', 'node_43', 'node_46']
[ 2026-03-29 14:14:34 | node_13 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:14:34 | node_22 | INFO ] 🧩 Model added for round 93 (6/9) from ['node_33']
[ 2026-03-29 14:14:34 | node_13 | INFO ] ♻️ Proactively processing 14 early models for round 93.
[ 2026-03-29 14:14:34 | node_13 | INFO ] 🧩 Model added for round 93 (1/16) from ['node_16']
[ 2026-03-29 14:14:34 | node_29 | INFO ] 🧩 Model added for round 93 (9/10) from ['node_21']
[ 2026-03-29 14:14:34 | node_7 | INFO ] 🧩 Model added for round 93 (9/11) from ['node_48']
[ 2026-03-29 14:14:34 | node_13 | INFO ] 🧩 Model added for round 93 (2/16) from ['node_14']
[ 2026-03-29 14:14:34 | node_45 | INFO ] 🧩 Model added for round 93 (9/9) from ['node_20']
[ 2026-03-29 14:14:34 | node_13 | INFO ] 🧩 Model added for round 93 (3/16) from ['node_22']
[ 2026-03-29 14:14:34 | node_13 | INFO ] 🧩 Model added for round 93 (4/16) from ['node_43']
[ 2026-03-29 14:14:34 | node_13 | INFO ] 🧩 Model added for round 93 (5/16) from ['node_25']
[ 2026-03-29 14:14:35 | node_13 | INFO ] 🧩 Model added for round 93 (6/16) from ['node_11']
[ 2026-03-29 14:14:35 | node_13 | INFO ] 🧩 Model added for round 93 (7/16) from ['node_8']
[ 2026-03-29 14:14:35 | node_13 | INFO ] 🧩 Model added for round 93 (8/16) from ['node_46']
[ 2026-03-29 14:14:35 | node_38 | INFO ] ⏹️  Gossiping exited for 50 equal rounds.
[ 2026-03-29 14:14:35 | node_13 | INFO ] 🧩 Model added for round 93 (9/16) from ['node_31']
[ 2026-03-29 14:14:35 | node_13 | INFO ] 🧩 Model added for round 93 (10/16) from ['node_28']
[ 2026-03-29 14:14:35 | node_13 | INFO ] 🧩 Model added for round 93 (11/16) from ['node_17']
[ 2026-03-29 14:14:35 | node_38 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:14:35 | node_13 | INFO ] 🧩 Model added for round 93 (12/16) from ['node_20']
[ 2026-03-29 14:14:35 | node_13 | INFO ] 🧩 Model added for round 93 (13/16) from ['node_21']
[ 2026-03-29 14:14:35 | node_13 | INFO ] 🧩 Model added for round 93 (14/16) from ['node_33']
[ 2026-03-29 14:14:35 | node_13 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:14:35 | node_38 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.09956181794404984, 'test_acc': 0.9750000238418579, 'test_precision': 0.9769315123558044, 'test_recall': 0.9742447137832642, 'test_f1': 0.9746052026748657, 'communication_cost': 33870564}
[ 2026-03-29 14:14:36 | node_23 | INFO ] 🧩 Model added for round 93 (7/8) from ['node_33']
[ 2026-03-29 14:14:36 | node_38 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:14:36 | node_47 | INFO ] 🧩 Model added for round 93 (6/7) from ['node_20']
[ 2026-03-29 14:14:36 | node_37 | INFO ] 🧩 Model added for round 93 (6/6) from ['node_21']
[ 2026-03-29 14:14:36 | node_13 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:14:36 | node_9 | INFO ] 🧩 Model added for round 93 (9/9) from ['node_48']
[ 2026-03-29 14:14:36 | node_13 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:14:36 | node_45 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:14:36 | node_13 | INFO ] ✅ [FORCE] Local model added for round 93. (15/16)
[ 2026-03-29 14:14:36 | node_37 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:14:36 | node_9 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:14:37 | node_37 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:14:37 | node_45 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:14:37 | node_9 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:14:37 | node_46 | INFO ] 🧩 Model added for round 93 (7/11) from ['node_21']
[ 2026-03-29 14:14:37 | node_31 | INFO ] 🧩 Model added for round 93 (8/9) from ['node_33']
[ 2026-03-29 14:14:37 | node_44 | INFO ] 📤 Sending model to 9 direct neighbors: ['node_2', 'node_11', 'node_12', 'node_28', 'node_30', 'node_35', 'node_42', 'node_47', 'node_49']
[ 2026-03-29 14:14:38 | node_13 | INFO ] 🧩 Model added for round 93 (16/16) from ['node_48']
[ 2026-03-29 14:14:38 | node_2 | INFO ] 🧩 Model added for round 93 (7/8) from ['node_44']
[ 2026-03-29 14:14:38 | node_32 | INFO ] 🧩 Model added for round 93 (8/8) from ['node_33']
[ 2026-03-29 14:14:39 | node_38 | INFO ] 🎉 Round 93 of 100 finished.
[ 2026-03-29 14:14:39 | node_38 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:14:39 | node_38 | INFO ] ♻️ Proactively processing 6 early models for round 93.
[ 2026-03-29 14:14:39 | node_38 | INFO ] 🧩 Model added for round 93 (1/10) from ['node_5']
[ 2026-03-29 14:14:39 | node_38 | INFO ] 🧩 Model added for round 93 (2/10) from ['node_35']
[ 2026-03-29 14:14:39 | node_38 | INFO ] 🧩 Model added for round 93 (3/10) from ['node_25']
[ 2026-03-29 14:14:39 | node_38 | INFO ] 🧩 Model added for round 93 (4/10) from ['node_7']
[ 2026-03-29 14:14:39 | node_38 | INFO ] 🧩 Model added for round 93 (5/10) from ['node_8']
[ 2026-03-29 14:14:39 | node_38 | INFO ] 🧩 Model added for round 93 (6/10) from ['node_20']
[ 2026-03-29 14:14:39 | node_38 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:14:39 | node_16 | INFO ] 🧩 Model added for round 93 (6/8) from ['node_48']
[ 2026-03-29 14:14:40 | node_11 | INFO ] 🧩 Model added for round 93 (8/10) from ['node_44']
[ 2026-03-29 14:14:40 | node_38 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:14:40 | node_38 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:14:40 | node_38 | INFO ] ✅ [FORCE] Local model added for round 93. (7/10)
[ 2026-03-29 14:14:40 | node_36 | INFO ] 🧩 Model added for round 93 (8/9) from ['node_33']
[ 2026-03-29 14:14:40 | node_32 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:14:40 | node_34 | INFO ] ⏹️  Gossiping exited for 50 equal rounds.
[ 2026-03-29 14:14:40 | node_34 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:14:40 | node_18 | INFO ] 🧩 Model added for round 93 (6/6) from ['node_48']
[ 2026-03-29 14:14:40 | node_34 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.27851271629333496, 'test_acc': 0.9750000238418579, 'test_precision': 0.9745990037918091, 'test_recall': 0.9781469106674194, 'test_f1': 0.9759538769721985, 'communication_cost': 30107168}
[ 2026-03-29 14:14:40 | node_34 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:14:41 | node_32 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:14:41 | node_18 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:14:41 | node_12 | INFO ] 🧩 Model added for round 93 (6/8) from ['node_44']
[ 2026-03-29 14:14:41 | node_13 | INFO ] 📤 Sending model to 15 direct neighbors: ['node_8', 'node_11', 'node_14', 'node_16', 'node_17', 'node_20', 'node_21', 'node_22', 'node_25', 'node_28', 'node_31', 'node_33', 'node_43', 'node_46', 'node_48']
[ 2026-03-29 14:14:41 | node_38 | INFO ] 🧩 Model added for round 93 (8/10) from ['node_33']
[ 2026-03-29 14:14:41 | node_8 | INFO ] 🧩 Model added for round 93 (7/8) from ['node_13']
[ 2026-03-29 14:14:41 | node_22 | INFO ] 🧩 Model added for round 93 (7/9) from ['node_48']
[ 2026-03-29 14:14:41 | node_18 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:14:42 | node_42 | INFO ] ⏹️  Gossiping exited for 50 equal rounds.
[ 2026-03-29 14:14:42 | node_42 | INFO ] 🔬 Evaluating...
[ 2026-03-29 14:14:42 | node_28 | INFO ] 🧩 Model added for round 93 (10/11) from ['node_44']
[ 2026-03-29 14:14:42 | node_42 | INFO ] 📈 Evaluated. Results: {'test_loss': 0.22908134758472443, 'test_acc': 0.9599999785423279, 'test_precision': 0.9561353921890259, 'test_recall': 0.9613136053085327, 'test_f1': 0.9570648670196533, 'communication_cost': 33870564}
[ 2026-03-29 14:14:42 | node_42 | INFO ] 📢 Broadcasting metrics.
[ 2026-03-29 14:14:42 | node_11 | INFO ] 🧩 Model added for round 93 (9/10) from ['node_13']
[ 2026-03-29 14:14:43 | node_46 | INFO ] 🧩 Model added for round 93 (8/11) from ['node_33']
[ 2026-03-29 14:14:43 | node_24 | INFO ] 🧩 Model added for round 93 (9/9) from ['node_48']
[ 2026-03-29 14:14:43 | node_24 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:14:44 | node_30 | INFO ] 🧩 Model added for round 93 (8/9) from ['node_44']
[ 2026-03-29 14:14:44 | node_24 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:14:44 | node_34 | INFO ] 🎉 Round 93 of 100 finished.
[ 2026-03-29 14:14:44 | node_34 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:14:44 | node_34 | INFO ] ♻️ Proactively processing 7 early models for round 93.
[ 2026-03-29 14:14:44 | node_34 | INFO ] 🧩 Model added for round 93 (1/9) from ['node_1']
[ 2026-03-29 14:14:44 | node_34 | INFO ] 🧩 Model added for round 93 (2/9) from ['node_5']
[ 2026-03-29 14:14:44 | node_43 | INFO ] 🧩 Model added for round 93 (8/11) from ['node_48']
[ 2026-03-29 14:14:44 | node_34 | INFO ] 🧩 Model added for round 93 (3/9) from ['node_26']
[ 2026-03-29 14:14:44 | node_14 | INFO ] 🧩 Model added for round 93 (7/7) from ['node_13']
[ 2026-03-29 14:14:44 | node_34 | INFO ] 🧩 Model added for round 93 (4/9) from ['node_16']
[ 2026-03-29 14:14:44 | node_34 | INFO ] 🧩 Model added for round 93 (5/9) from ['node_12']
[ 2026-03-29 14:14:44 | node_34 | INFO ] 🧩 Model added for round 93 (6/9) from ['node_15']
[ 2026-03-29 14:14:44 | node_34 | INFO ] 🧩 Model added for round 93 (7/9) from ['node_46']
[ 2026-03-29 14:14:44 | node_34 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:14:45 | node_34 | INFO ] 🎓 Training step done.
[ 2026-03-29 14:14:45 | node_34 | INFO ] 🛠️ Calling force_add_local_model...
[ 2026-03-29 14:14:45 | node_34 | INFO ] ✅ [FORCE] Local model added for round 93. (8/9)
[ 2026-03-29 14:14:45 | node_35 | INFO ] 🧩 Model added for round 93 (7/9) from ['node_44']
[ 2026-03-29 14:14:45 | node_16 | INFO ] 🧩 Model added for round 93 (7/8) from ['node_13']
[ 2026-03-29 14:14:45 | node_38 | INFO ] 📤 Sending model to 9 direct neighbors: ['node_5', 'node_7', 'node_8', 'node_20', 'node_25', 'node_33', 'node_35', 'node_42', 'node_49']
[ 2026-03-29 14:14:45 | node_14 | INFO ] 🧠 Aggregation complete. Setting new model.
[ 2026-03-29 14:14:46 | node_42 | INFO ] 🎉 Round 93 of 100 finished.
[ 2026-03-29 14:14:46 | node_42 | INFO ] 🗳️ [DETERMINISTIC] Train set assigned (No Voting). Size: 50
[ 2026-03-29 14:14:46 | node_42 | INFO ] ♻️ Proactively processing 5 early models for round 93.
[ 2026-03-29 14:14:46 | node_42 | INFO ] 🧩 Model added for round 93 (1/10) from ['node_5']
[ 2026-03-29 14:14:46 | node_42 | INFO ] 🧩 Model added for round 93 (2/10) from ['node_26']
[ 2026-03-29 14:14:46 | node_46 | INFO ] 🧩 Model added for round 93 (9/11) from ['node_48']
[ 2026-03-29 14:14:46 | node_42 | INFO ] 🧩 Model added for round 93 (3/10) from ['node_12']
[ 2026-03-29 14:14:46 | node_42 | INFO ] 🧩 Model added for round 93 (4/10) from ['node_35']
[ 2026-03-29 14:14:46 | node_14 | INFO ] 🗣️ Gossiping aggregated model.
[ 2026-03-29 14:14:46 | node_42 | INFO ] 🧩 Model added for round 93 (5/10) from ['node_23']
[ 2026-03-29 14:14:46 | node_42 | INFO ] 🏋️‍♀️ Preparing training...
[ 2026-03-29 14:14:46 | node_5 | INFO ] 🧩 Model added for round 93 (4/7) from ['node_38']
